Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops;cudacore
0;dgetrf_nopiv;23;1;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.550275e+01;1.513003e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.419663e+01;1.652203e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.321537e+01;1.774881e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.770155e+01;1.325065e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;128;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.595085e+01;3.556544e+02;nocuda
0;dgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.376723e+01;1.703735e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.498045e+01;1.565754e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.379874e+01;9.855863e+02;pcore
0;dgetrf_nopiv;23;1;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.378957e+01;1.700975e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.497737e+01;1.566077e+03;pcore
0;dgetrf_nopiv;23;1;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.881253e+01;1.246814e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.022409e+01;7.760602e+02;nocuda
0;dgetrf_nopiv;23;1;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.359931e+01;1.724772e+03;pcore
0;dgetrf_nopiv;24;1;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.413987e+01;9.716586e+02;nocuda
0;dgetrf_nopiv;24;1;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.153619e+01;1.089130e+03;nocuda
0;dgetrf_nopiv;23;1;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.392635e+01;9.803296e+02;pcore
0;dgetrf_nopiv;24;1;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;2.402187e+01;9.764314e+02;nocuda
0;dgetrf_nopiv;24;1;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;1.866615e+01;1.256591e+03;nocuda
