Id;Function;threads;gpus;P;Q;mtxfmt;nb;m;n;lda;seedA;bump;tsub;time;gflops
0;dgetrf_nopiv;24;0;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.633359e+01;6.455655e+02
0;dgetrf_nopiv;8;0;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.222738e+01;3.769355e+02
0;dgetrf_nopiv;8;0;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.903752e+01;3.397531e+02
0;dgetrf_nopiv;24;0;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.898724e+01;6.016253e+02
0;dgetrf_nopiv;8;0;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.533431e+01;3.590106e+02
0;dgetrf_nopiv;24;0;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.795753e+01;6.179461e+02
0;dgetrf_nopiv;24;0;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.909006e+01;6.000429e+02
0;dgetrf_nopiv;24;0;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.938473e+01;5.955534e+02
0;dgetrf_nopiv;24;0;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.804470e+01;6.165303e+02
0;dgetrf_nopiv;24;0;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.810301e+01;6.155868e+02
0;dgetrf_nopiv;8;0;1;1;0;2048;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.310987e+01;3.716647e+02
0;dgetrf_nopiv;8;0;1;1;0;800;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.352272e+01;3.692492e+02
0;dgetrf_nopiv;8;0;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.721567e+01;3.489620e+02
0;dgetrf_nopiv;8;0;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.906947e+01;3.395959e+02
0;dgetrf_nopiv;24;0;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.704089e+01;6.332383e+02
0;dgetrf_nopiv;8;0;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.431642e+01;3.646924e+02
0;dgetrf_nopiv;8;0;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.290188e+01;3.728936e+02
0;dgetrf_nopiv;24;0;1;1;0;1750;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.950379e+01;5.937585e+02
0;dgetrf_nopiv;8;0;1;1;0;1500;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.216158e+01;3.773346e+02
0;dgetrf_nopiv;24;0;1;1;0;600;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;4.055343e+01;5.783903e+02
0;dgetrf_nopiv;24;0;1;1;0;1024;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.694016e+01;6.349650e+02
0;dgetrf_nopiv;8;0;1;1;0;400;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.535386e+01;3.589032e+02
0;dgetrf_nopiv;8;0;1;1;0;320;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.719729e+01;3.490574e+02
0;dgetrf_nopiv;8;0;1;1;0;256;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.902721e+01;3.398038e+02
0;dgetrf_nopiv;8;0;1;1;0;1250;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;6.261419e+01;3.746070e+02
0;dgetrf_nopiv;24;0;1;1;0;512;32768;32768;32768;846930886;3.276800e+04;0.000000e+00;3.634234e+01;6.454100e+02
