Id;Function;threads;gpus;P;Q;mtxfmt;nb;uplo;n;lda;seedA;tsub;time;gflops;cudacore
0;spotrf;23;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;4.546763e+01;2.579563e+02;ecore
0;spotrf;23;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;1.216419e+00;9.641959e+03;ecore
0;spotrf;24;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;3.880558e+00;3.022416e+03;nocuda
0;spotrf;23;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;4.552138e+00;2.576517e+03;ecore
0;spotrf;23;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;7.198491e-01;1.629322e+04;ecore
0;spotrf;23;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;5.430563e-01;2.159751e+04;pcore
0;spotrf;23;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;8.468453e-01;1.384983e+04;ecore
0;spotrf;24;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;1.916669e+00;6.119292e+03;nocuda
0;spotrf;23;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;4.529404e+00;2.589449e+03;ecore
0;spotrf;24;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;1.121772e+00;1.045548e+04;nocuda
0;spotrf;23;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;5.204030e-01;2.253765e+04;ecore
0;spotrf;23;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;6.553984e-01;1.789547e+04;pcore
0;spotrf;23;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;6.848602e-01;1.712563e+04;pcore
0;spotrf;24;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;1.259105e+00;9.315078e+03;nocuda
0;spotrf;23;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;6.882765e-01;1.704062e+04;pcore
0;spotrf;23;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;9.008955e-01;1.301889e+04;ecore
0;spotrf;24;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;6.162902e+00;1.903107e+03;nocuda
0;spotrf;23;1;1;1;0;1250;121;32768;32768;846930886;0.000000e+00;5.426924e-01;2.161199e+04;pcore
0;spotrf;23;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;4.477757e+01;2.619316e+02;ecore
0;spotrf;23;1;1;1;0;1500;121;32768;32768;846930886;0.000000e+00;5.442246e-01;2.155114e+04;pcore
0;spotrf;24;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;1.857403e+00;6.314548e+03;nocuda
0;spotrf;23;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;4.011498e+00;2.923761e+03;pcore
0;spotrf;23;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;9.009971e-01;1.301742e+04;ecore
0;spotrf;24;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;1.170330e+00;1.002167e+04;nocuda
0;spotrf;24;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;1.550640e+00;7.563755e+03;nocuda
0;spotrf;23;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;4.789162e-01;2.449001e+04;pcore
0;spotrf;23;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;5.665369e-01;2.070238e+04;pcore
0;spotrf;23;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;6.866828e-01;1.708017e+04;pcore
0;spotrf;23;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;2.353734e+00;4.983002e+03;ecore
0;spotrf;23;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;4.031602e+00;2.909181e+03;ecore
0;spotrf;24;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;1.390375e+00;8.435609e+03;nocuda
0;spotrf;23;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;2.351537e+00;4.987658e+03;ecore
